id,created_at,text
963774643600371718,2018-02-14 13:59:15,"b'Gobernar es cosa seria. Exige preparaci\xc3\xb3n, temple, rigor t\xc3\xa9cnico y sensibilidad pol\xc3\xadtica. Nuestros problemas no se\xe2\x80\xa6 https://t.co/99mBQtYEYe'"
963571484638830593,2018-02-14 00:31:58,b'Encantado de conversar con los #Weseros. \xc2\xa1Nos vemos pronto en cabina! https://t.co/6Y9uGZHksy'
963571200097247232,2018-02-14 00:30:51,"b'Agradezco el espacio, estimado @ezshabot. Un saludo a toda tu audiencia. https://t.co/8mPAHaZHwQ'"
963499872015015936,2018-02-13 19:47:25,"b'Gracias, Oscar @MarioBeteta, por la entrevista. Un saludo para ti y para toda tu audiencia. https://t.co/xEvNGmlOdY'"
963412217365491712,2018-02-13 13:59:06,b'Esto es como en el f\xc3\xbatbol: hay quien se planta en la cancha con estrategia y sabe jugar en equipo; hay quien se aga\xe2\x80\xa6 https://t.co/b8Cu6iO9aP'
963284933887381509,2018-02-13 05:33:19,"b'Gracias, @LideresMexicano, por esta invitaci\xc3\xb3n. https://t.co/ESVUjLPOf8'"
963284523084591105,2018-02-13 05:31:41,b'RT @LideresMexicano: \xc2\xbfCu\xc3\xa1les son las diferencias entre los otros precandidatos y @JoseAMeadeK ? https://t.co/i1dwW6WqOd'
963284469259165696,2018-02-13 05:31:29,b'RT @LideresMexicano: Estas son las reflexiones de @JoseAMeadeK al responder las preguntas de los asistentes que lo cuestionan sobre las pro\xe2\x80\xa6'
963160034246086657,2018-02-12 21:17:01,"b'Me siento agradecido y honrado de haber podido conversar sobre los retos de la ciencia, la tecnolog\xc3\xada y la innovaci\xe2\x80\xa6 https://t.co/dGyJqc74Ux'"
963158726915043328,2018-02-12 21:11:49,"b'\xc2\xa1Y ser superl\xc3\xadderes! Gracias por la entrevista, @lopezdoriga. https://t.co/tIBdlQYmaG'"
963157815413047296,2018-02-12 21:08:12,"b'\xc2\xa1Un gusto estar en tu espacio, @beltrandelrio! Gracias a @Imagen_Mx y a sus radioescuchas. https://t.co/eq3N8hEEVR'"
963157137642917890,2018-02-12 21:05:30,"b'Gracias por la invitaci\xc3\xb3n, @CiroGomezL. Saludos a ti y a toda tu audiencia: https://t.co/s70vMihjg8 https://t.co/dXN135xZ7F'"
963050068260474881,2018-02-12 14:00:03,"b'Hoy cumple a\xc3\xb1os mi gran amigo, consejero y padre. Gracias por tu ejemplo Dionisio, recibe todo mi amor en este d\xc3\xada\xe2\x80\xa6 https://t.co/KgMnv6IT77'"
962739020563271680,2018-02-11 17:24:03,"b'En este camino que he recorrido, hemos sentido juntos, compartimos la misma indignaci\xc3\xb3n frente a la injusticia y la\xe2\x80\xa6 https://t.co/HUwTmo14Wg'"
962727452542844929,2018-02-11 16:38:05,b'#EnVivo. Cierre de precampa\xc3\xb1a. #LoMejorEst\xc3\xa1PorVenir https://t.co/FCSBUJphHU'
962657581700280321,2018-02-11 12:00:27,b'Lleg\xc3\xb3 el momento. M\xc3\xa9xico ser\xc3\xa1 tan grande como queramos. \xc2\xbfQui\xc3\xa9n se atreve? #YoMero https://t.co/7l7OQXv2fJ'
962343621016956928,2018-02-10 15:12:53,"b'Ser sensible a las demandas de la gente, estar a la altura de lo que se espera de ti y transformar lo que nos duele\xe2\x80\xa6 https://t.co/wCdTPYqde1'"
962321619497623552,2018-02-10 13:45:27,b'Ma\xc3\xb1ana termina esta precampa\xc3\xb1a en la que recorr\xc3\xad las 32 entidades del pa\xc3\xads. Gracias a todos por su apoyo y generosi\xe2\x80\xa6 https://t.co/c7u6cbLCjw'
962123908127207424,2018-02-10 00:39:49,b'#EnVivo encuentro con Red de J\xc3\xb3venes por M\xc3\xa9xico #RedJ\xc3\xb3venesXMeade https://t.co/vmhH6MqQic'
962066103705919489,2018-02-09 20:50:08,b'Las Fuerzas Armadas tienen mi compromiso: Vivir\xc3\xa1n mejor. https://t.co/wdrtNlcpIF'
962016455750402050,2018-02-09 17:32:51,b'\xc2\xa1Ya estamos en Morelos! Dialogamos con la militancia del estado #EnVivo https://t.co/2xPxHOKSAM'
961963054836547584,2018-02-09 14:00:39,b'Incrementaremos el salario de los miembros de las Fuerzas Armadas. Quiero que sus familias sientan nuestra gratitud\xe2\x80\xa6 https://t.co/6Hc0RdO5aG'
961766693142851585,2018-02-09 01:00:23,b'Nos reunimos con la militancia en Chihuahua https://t.co/tcniLkJXSx'
961747772213899264,2018-02-08 23:45:11,"b'Yo mero, en 60 segundos: https://t.co/LGCbcWZomV'"
961733168792453120,2018-02-08 22:47:10,b'#EnVivo desde Chihuahua https://t.co/05Jd6EjeM0'
961649043452538880,2018-02-08 17:12:53,b'Estamos en Nuevo Le\xc3\xb3n. Conversamos #EnVivo con miembros de @NuevaAlianza https://t.co/B228hNxYjE'
961586305099378689,2018-02-08 13:03:35,"b'Hoy vamos a Chihuahua, un estado que merece recuperar la tranquilidad y prosperidad con un gobierno de tiempo completo.'"
961586092024606720,2018-02-08 13:02:44,b'@tatclouthier Yo mero.'
961402826521038848,2018-02-08 00:54:30,"b'Por eso, para preservar la salud de las finanzas p\xc3\xbablicas, propongo estas cinco acciones concretas que fortalecer\xc3\xa1n\xe2\x80\xa6 https://t.co/9JnMibTDXi'"
961402498115391488,2018-02-08 00:53:12,"b'M\xc3\xa9xico necesita un Presidente serio. Un profesional que sepa enfrentar los retos internos y externos, que garantice\xe2\x80\xa6 https://t.co/z11MZLdw3I'"
961402235862298624,2018-02-08 00:52:09,"b'Ante los retos econ\xc3\xb3micos mundiales, no se debe improvisar. Solo la capacidad probada en la conducci\xc3\xb3n de nuestra e\xe2\x80\xa6 https://t.co/FgPMwDUwDR'"
961381338577125376,2018-02-07 23:29:07,b'Estamos reunidos #EnVivo con la militancia de Nuevo Le\xc3\xb3n https://t.co/6idyqiZmlH'
961315488906309633,2018-02-07 19:07:27,"b'\xc2\xa1Bienvenido, @pacoguerreroa65, a esta precampa\xc3\xb1a, como Vicecoordinador de An\xc3\xa1lisis y Estrategia! Es un honor tener\xe2\x80\xa6 https://t.co/5JNJN7BakU'"
961289218332004352,2018-02-07 17:23:04,b'#EnVivo Iniciamos el d\xc3\xada en Nuevo Le\xc3\xb3n hablando del emprendimiento como factor de Desarrollo y Movilidad Social https://t.co/N8DKmtU4R5'
961238135697948673,2018-02-07 14:00:05,"b'Mientras otros ocupan su tiempo en defenderse de denuncias por corrupci\xc3\xb3n, yo no tengo cola que me pisen y me dedic\xe2\x80\xa6 https://t.co/qFCMUPlW8e'"
960985492438347776,2018-02-06 21:16:10,"b'Condeno la violencia, y lamento profundamente el deceso de Francisco Rojas San Rom\xc3\xa1n @Paco_RojasSR, Diputado y prec\xe2\x80\xa6 https://t.co/3fJg21IMgs'"
960716750328184832,2018-02-06 03:28:17,"b'Nos comprometemos a la construcci\xc3\xb3n de 100 kms de l\xc3\xadneas de metro, y de tres Trenes Suburbanos \xc2\xa1As\xc3\xad transformaremos\xe2\x80\xa6 https://t.co/NARqwwdUiJ'"
960716732422762496,2018-02-06 03:28:12,"b'.@MikelArriolaP y yo platicamos hoy sobre nuestra propuesta para facilitar el acceso al transporte p\xc3\xbablico, la cone\xe2\x80\xa6 https://t.co/whQI25WJtr'"
